group,camera_id,label,frame_index,unix_time,perf_time,hand_index,handedness,hand_score,wrist_x_px,wrist_y_px,wrist_z_rel,wrist_x_norm,wrist_y_norm,thumb_cmc_x_px,thumb_cmc_y_px,thumb_cmc_z_rel,thumb_cmc_x_norm,thumb_cmc_y_norm,thumb_mcp_x_px,thumb_mcp_y_px,thumb_mcp_z_rel,thumb_mcp_x_norm,thumb_mcp_y_norm,thumb_ip_x_px,thumb_ip_y_px,thumb_ip_z_rel,thumb_ip_x_norm,thumb_ip_y_norm,thumb_tip_x_px,thumb_tip_y_px,thumb_tip_z_rel,thumb_tip_x_norm,thumb_tip_y_norm,index_mcp_x_px,index_mcp_y_px,index_mcp_z_rel,index_mcp_x_norm,index_mcp_y_norm,index_pip_x_px,index_pip_y_px,index_pip_z_rel,index_pip_x_norm,index_pip_y_norm,index_dip_x_px,index_dip_y_px,index_dip_z_rel,index_dip_x_norm,index_dip_y_norm,index_tip_x_px,index_tip_y_px,index_tip_z_rel,index_tip_x_norm,index_tip_y_norm,middle_mcp_x_px,middle_mcp_y_px,middle_mcp_z_rel,middle_mcp_x_norm,middle_mcp_y_norm,middle_pip_x_px,middle_pip_y_px,middle_pip_z_rel,middle_pip_x_norm,middle_pip_y_norm,middle_dip_x_px,middle_dip_y_px,middle_dip_z_rel,middle_dip_x_norm,middle_dip_y_norm,middle_tip_x_px,middle_tip_y_px,middle_tip_z_rel,middle_tip_x_norm,middle_tip_y_norm,ring_mcp_x_px,ring_mcp_y_px,ring_mcp_z_rel,ring_mcp_x_norm,ring_mcp_y_norm,ring_pip_x_px,ring_pip_y_px,ring_pip_z_rel,ring_pip_x_norm,ring_pip_y_norm,ring_dip_x_px,ring_dip_y_px,ring_dip_z_rel,ring_dip_x_norm,ring_dip_y_norm,ring_tip_x_px,ring_tip_y_px,ring_tip_z_rel,ring_tip_x_norm,ring_tip_y_norm,pinky_mcp_x_px,pinky_mcp_y_px,pinky_mcp_z_rel,pinky_mcp_x_norm,pinky_mcp_y_norm,pinky_pip_x_px,pinky_pip_y_px,pinky_pip_z_rel,pinky_pip_x_norm,pinky_pip_y_norm,pinky_dip_x_px,pinky_dip_y_px,pinky_dip_z_rel,pinky_dip_x_norm,pinky_dip_y_norm,pinky_tip_x_px,pinky_tip_y_px,pinky_tip_z_rel,pinky_tip_x_norm,pinky_tip_y_norm
event_group_000_left_1_left_2_right_1_right_2,3,right_1,320,1782300881.756510,20.885518,0,Left,0.994859,226.95,295.36,-0.000001,0.177301,0.369202,184.12,401.84,-0.007293,0.143842,0.502301,137.25,456.88,-0.035212,0.107227,0.571101,96.74,496.11,-0.067893,0.075578,0.620140,60.29,511.68,-0.100573,0.047103,0.639596,5.13,375.68,-0.038950,0.004005,0.469598,1.54,488.87,-0.087787,0.001203,0.611089,61.31,526.87,-0.111503,0.047898,0.658590,108.87,520.86,-0.121584,0.085058,0.651074,14.86,355.72,-0.060458,0.011612,0.444654,-0.28,479.30,-0.107600,-0.000215,0.599131,72.05,516.49,-0.113371,0.056290,0.645618,116.98,508.69,-0.110105,0.091389,0.635861,43.56,343.38,-0.085352,0.034035,0.429227,53.56,468.36,-0.125206,0.041845,0.585450,118.59,487.81,-0.112893,0.092648,0.609758,151.44,468.17,-0.099377,0.118315,0.585218,83.47,342.12,-0.111493,0.065214,0.427651,105.04,441.68,-0.141174,0.082066,0.552103,152.58,456.37,-0.135158,0.119203,0.570460,176.27,438.02,-0.125569,0.137715,0.547528
event_group_000_left_1_left_2_right_1_right_2,3,right_1,321,1782300881.788740,20.918547,0,Left,0.998442,232.61,295.02,-0.000001,0.181724,0.368769,173.46,393.49,0.016319,0.135513,0.491860,127.23,450.13,-0.003909,0.099400,0.562668,86.23,498.42,-0.034554,0.067369,0.623025,38.33,524.59,-0.064089,0.029942,0.655735,6.41,368.65,-0.011303,0.005009,0.460808,7.88,482.39,-0.051380,0.006158,0.602984,69.92,503.49,-0.065085,0.054625,0.629362,111.75,486.39,-0.068740,0.087304,0.607993,12.48,349.06,-0.044182,0.009746,0.436327,13.20,482.51,-0.080838,0.010312,0.603134,86.06,498.72,-0.078638,0.067231,0.623403,119.17,477.51,-0.072370,0.093099,0.596889,35.37,338.78,-0.079625,0.027636,0.423480,56.72,471.18,-0.112504,0.044315,0.588979,128.01,469.38,-0.094794,0.100011,0.586722,157.34,436.31,-0.080080,0.122923,0.545394,68.14,338.88,-0.114859,0.053235,0.423604,94.28,443.85,-0.143896,0.073656,0.554807,146.36,453.50,-0.138809,0.114345,0.566878,172.43,435.48,-0.130698,0.134715,0.544350
event_group_000_left_1_left_2_right_1_right_2,3,right_1,322,1782300881.824737,20.953908,0,Left,0.997615,228.33,284.18,-0.000001,0.178387,0.355222,179.49,387.50,0.012561,0.140224,0.484380,124.86,442.67,-0.002985,0.097546,0.553334,78.93,492.04,-0.026685,0.061661,0.615048,31.50,528.77,-0.050799,0.024606,0.660968,4.22,362.67,-0.014314,0.003299,0.453334,17.02,483.76,-0.054202,0.013295,0.604701,75.81,506.39,-0.071610,0.059230,0.632981,115.95,495.27,-0.077838,0.090589,0.619084,7.85,350.58,-0.042536,0.006135,0.438219,9.78,485.59,-0.081893,0.007642,0.606987,80.59,505.44,-0.085059,0.062963,0.631799,120.16,487.54,-0.081136,0.093877,0.609426,29.87,343.56,-0.072472,0.023336,0.429447,46.18,476.82,-0.106920,0.036081,0.596021,118.36,479.93,-0.092055,0.092472,0.599913,149.97,450.70,-0.077458,0.117161,0.563369,62.52,344.28,-0.102082,0.048844,0.430345,88.48,446.74,-0.130821,0.069123,0.558423,141.17,449.86,-0.124880,0.110291,0.562328,163.32,423.57,-0.115013,0.127591,0.529467
event_group_000_left_1_left_2_right_1_right_2,3,right_1,323,1782300881.856742,20.986498,0,Left,0.999216,220.71,286.90,-0.000001,0.172429,0.358629,166.10,391.27,0.025693,0.129768,0.489088,109.74,437.90,0.017596,0.085736,0.547373,66.41,482.44,-0.001690,0.051881,0.603046,28.34,518.23,-0.022395,0.022140,0.647789,-3.09,364.29,0.005044,-0.002416,0.455358,2.28,485.27,-0.031435,0.001781,0.606582,59.62,510.46,-0.051104,0.046580,0.638072,97.33,501.35,-0.059675,0.076038,0.626693,2.41,351.83,-0.028464,0.001882,0.439793,8.75,488.99,-0.062386,0.006837,0.611234,74.73,506.87,-0.068184,0.058385,0.633584,109.84,488.40,-0.067727,0.085811,0.610505,25.94,344.93,-0.063255,0.020268,0.431162,39.89,479.22,-0.093451,0.031167,0.599026,106.63,483.74,-0.082140,0.083308,0.604673,136.11,458.14,-0.071245,0.106339,0.572678,60.87,346.19,-0.096839,0.047557,0.432744,87.21,448.27,-0.121213,0.068129,0.560340,138.01,451.45,-0.115675,0.107821,0.564318,160.89,428.19,-0.107540,0.125696,0.535244
event_group_000_left_1_left_2_right_1_right_2,3,right_1,324,1782300881.890740,21.020032,0,Left,0.997235,218.93,290.82,-0.000001,0.171036,0.363528,166.60,393.45,0.009164,0.130156,0.491818,107.38,448.25,-0.001520,0.083888,0.560306,61.62,495.41,-0.019656,0.048143,0.619261,15.93,533.43,-0.038126,0.012446,0.666793,-2.46,368.29,-0.005153,-0.001920,0.460356,10.05,486.31,-0.044196,0.007848,0.607893,66.06,515.39,-0.066502,0.051608,0.644243,103.61,511.60,-0.075857,0.080949,0.639496,3.35,353.98,-0.028083,0.002615,0.442472,18.99,483.67,-0.065136,0.014839,0.604592,82.01,507.70,-0.074378,0.064070,0.634629,118.52,496.62,-0.075438,0.092597,0.620779,25.44,345.53,-0.053523,0.019879,0.431915,48.52,473.27,-0.086904,0.037903,0.591585,112.41,483.36,-0.079187,0.087818,0.604198,144.05,462.79,-0.068588,0.112542,0.578484,57.57,343.78,-0.078847,0.044973,0.429730,79.44,446.97,-0.104782,0.062062,0.558713,127.21,455.34,-0.100778,0.099381,0.569173,151.28,435.99,-0.092078,0.118189,0.544983
event_group_000_left_1_left_2_right_1_right_2,3,right_1,325,1782300881.924737,21.053896,0,Left,0.997307,217.99,288.79,-0.000001,0.170304,0.360984,171.80,387.92,-0.000612,0.134222,0.484901,115.39,446.64,-0.016393,0.090151,0.558294,66.51,501.56,-0.036240,0.051959,0.626946,16.11,544.37,-0.053421,0.012588,0.680463,2.59,368.52,-0.023768,0.002026,0.460645,24.77,487.28,-0.060966,0.019354,0.609106,87.36,498.42,-0.074484,0.068251,0.623031,127.13,482.79,-0.077874,0.099318,0.603483,0.95,357.08,-0.040853,0.000740,0.446356,33.31,486.42,-0.079100,0.026022,0.608019,101.13,480.17,-0.079739,0.079005,0.600210,132.91,448.33,-0.075053,0.103837,0.560415,16.12,351.88,-0.060526,0.012591,0.439854,51.74,476.40,-0.092612,0.040424,0.595495,119.65,461.54,-0.076708,0.093473,0.576920,149.58,424.66,-0.062277,0.116857,0.530824,42.64,351.09,-0.081243,0.033315,0.438867,74.49,448.15,-0.109717,0.058199,0.560193,126.97,445.89,-0.106170,0.099198,0.557369,151.51,421.21,-0.098002,0.118369,0.526519
event_group_000_left_1_left_2_right_1_right_2,3,right_1,326,1782300881.957738,21.086910,0,Right,0.724884,185.59,310.52,-0.000000,0.144990,0.388144,192.76,358.86,-0.086805,0.150592,0.448581,145.05,410.36,-0.125537,0.113324,0.512950,99.14,471.55,-0.144499,0.077450,0.589444,60.01,523.24,-0.155608,0.046882,0.654048,13.84,345.81,-0.114852,0.010810,0.432267,55.42,463.33,-0.161372,0.043301,0.579162,117.32,460.89,-0.174792,0.091656,0.576118,150.71,435.79,-0.176071,0.117746,0.544736,-10.57,370.77,-0.079017,-0.008258,0.463463,31.88,489.18,-0.131186,0.024908,0.611477,100.30,480.43,-0.135403,0.078357,0.600535,130.44,450.37,-0.129297,0.101904,0.562966,-13.54,394.70,-0.048957,-0.010577,0.493376,22.50,502.24,-0.096090,0.017580,0.627804,84.41,497.28,-0.089798,0.065944,0.621600,112.54,471.40,-0.076379,0.087919,0.589255,-5.56,416.60,-0.024884,-0.004347,0.520749,23.41,494.86,-0.063084,0.018288,0.618575,73.56,496.13,-0.068131,0.057465,0.620166,97.49,477.60,-0.062697,0.076166,0.596996
event_group_000_left_1_left_2_right_1_right_2,3,right_1,327,1782300881.990741,21.119739,0,Right,0.901471,165.52,298.68,-0.000000,0.129309,0.373346,184.60,337.00,-0.073311,0.144222,0.421248,165.77,384.33,-0.108207,0.129507,0.480411,148.03,449.98,-0.126919,0.115652,0.562481,141.05,504.54,-0.138419,0.110197,0.630681,17.46,347.39,-0.092199,0.013639,0.434235,59.01,461.10,-0.127689,0.046100,0.576372,114.97,457.24,-0.140357,0.089822,0.571549,142.11,431.12,-0.143820,0.111023,0.538896,-12.84,368.24,-0.062175,-0.010031,0.460300,43.59,478.21,-0.100496,0.034052,0.597758,104.01,465.32,-0.104824,0.081261,0.581654,124.23,434.68,-0.101817,0.097052,0.543347,-17.16,388.13,-0.036622,-0.013408,0.485157,33.01,486.32,-0.068504,0.025789,0.607896,86.97,477.05,-0.063706,0.067942,0.596311,107.42,450.61,-0.055260,0.083920,0.563265,-8.70,404.71,-0.016867,-0.006795,0.505888,30.07,472.94,-0.043912,0.023489,0.591177,74.72,470.73,-0.047717,0.058377,0.588410,95.66,452.99,-0.043668,0.074732,0.566236
event_group_000_left_1_left_2_right_1_right_2,3,right_1,328,1782300882.024736,21.153800,0,Right,0.920629,168.23,307.92,-0.000000,0.131433,0.384905,181.61,344.97,-0.065743,0.141884,0.431218,147.44,384.31,-0.090724,0.115185,0.480384,111.09,432.12,-0.100591,0.086786,0.540144,84.83,474.95,-0.103673,0.066274,0.593687,15.60,349.23,-0.077435,0.012186,0.436538,53.95,455.16,-0.109992,0.042150,0.568947,109.00,458.99,-0.120430,0.085159,0.573735,137.56,438.31,-0.121738,0.107470,0.547890,-9.18,370.24,-0.049162,-0.007173,0.462804,41.06,472.23,-0.084411,0.032081,0.590288,101.57,467.05,-0.087223,0.079353,0.583811,125.96,441.82,-0.082250,0.098409,0.552279,-12.11,389.32,-0.025703,-0.009462,0.486649,37.88,481.71,-0.058726,0.029597,0.602141,93.57,473.84,-0.054843,0.073105,0.592294,116.53,448.58,-0.045231,0.091042,0.560720,-2.59,403.77,-0.007119,-0.002021,0.504713,36.48,468.74,-0.036690,0.028500,0.585921,82.21,465.47,-0.041456,0.064229,0.581831,103.09,447.38,-0.036717,0.080536,0.559226
event_group_000_left_1_left_2_right_1_right_2,3,right_1,329,1782300882.057741,21.187335,0,Right,0.925447,164.53,301.98,-0.000000,0.128541,0.377476,179.09,346.69,-0.058248,0.139912,0.433368,151.27,389.71,-0.083618,0.118178,0.487139,122.33,439.63,-0.095459,0.095567,0.549536,106.71,483.51,-0.102206,0.083368,0.604389,19.13,350.57,-0.076227,0.014944,0.438215,54.49,454.68,-0.106031,0.042572,0.568345,105.99,459.27,-0.116759,0.082803,0.574092,134.89,439.45,-0.119137,0.105386,0.549312,-7.27,362.73,-0.051083,-0.005683,0.453407,38.39,467.06,-0.082955,0.029990,0.583831,97.12,467.71,-0.086040,0.075875,0.584632,124.25,445.11,-0.082711,0.097070,0.556390,-11.76,376.34,-0.029243,-0.009189,0.470431,32.35,472.36,-0.057572,0.025272,0.590451,86.05,471.35,-0.054097,0.067230,0.589193,112.46,448.77,-0.046412,0.087859,0.560957,-4.10,388.69,-0.011561,-0.003204,0.485863,29.90,457.78,-0.036994,0.023356,0.572231,73.25,460.78,-0.040678,0.057228,0.575977,95.54,445.50,-0.036535,0.074640,0.556880
event_group_000_left_1_left_2_right_1_right_2,3,right_1,330,1782300882.089737,21.219478,0,Right,0.928956,161.65,302.87,-0.000000,0.126290,0.378584,176.47,350.43,-0.059142,0.137864,0.438042,147.23,391.69,-0.083998,0.115022,0.489609,113.88,435.13,-0.094675,0.088970,0.543910,92.40,472.37,-0.100555,0.072184,0.590467,22.75,352.60,-0.078651,0.017776,0.440750,53.93,453.23,-0.107084,0.042129,0.566541,99.60,458.09,-0.117523,0.077814,0.572614,125.28,438.94,-0.120159,0.097877,0.548675,-1.35,363.17,-0.052874,-0.001052,0.453956,38.61,464.38,-0.082035,0.030163,0.580472,93.06,467.16,-0.084738,0.072703,0.583946,120.19,446.13,-0.082059,0.093902,0.557662,-4.71,375.72,-0.030354,-0.003682,0.469650,36.45,468.47,-0.056495,0.028473,0.585582,86.91,469.39,-0.053475,0.067902,0.586738,113.47,449.12,-0.046914,0.088651,0.561405,4.01,387.30,-0.012068,0.003131,0.484119,37.67,453.20,-0.036060,0.029433,0.566494,78.22,456.01,-0.039765,0.061108,0.570006,100.23,441.97,-0.036302,0.078308,0.552461
event_group_000_left_1_left_2_right_1_right_2,3,right_1,331,1782300882.123741,21.252606,0,Right,0.952170,163.77,309.13,-0.000000,0.127949,0.386408,172.92,353.92,-0.058454,0.135095,0.442406,141.94,395.14,-0.081742,0.110892,0.493923,110.71,439.24,-0.090643,0.086490,0.549051,92.72,478.34,-0.094972,0.072439,0.597924,22.32,349.65,-0.077159,0.017435,0.437060,50.09,446.53,-0.104910,0.039130,0.558160,95.37,457.75,-0.114924,0.074505,0.572191,123.29,446.01,-0.117234,0.096323,0.557517,2.76,360.08,-0.051381,0.002153,0.450098,39.64,456.84,-0.079756,0.030967,0.571046,93.30,463.86,-0.082927,0.072890,0.579821,123.27,448.63,-0.080466,0.096305,0.560790,1.53,373.77,-0.028845,0.001195,0.467211,40.70,462.67,-0.054821,0.031794,0.578341,91.24,465.70,-0.052798,0.071280,0.582127,120.27,450.07,-0.046693,0.093961,0.562590,11.98,386.49,-0.010424,0.009359,0.483109,45.99,450.37,-0.034776,0.035928,0.562959,85.55,454.10,-0.039023,0.066838,0.567627,108.29,443.11,-0.035803,0.084600,0.553883
event_group_000_left_1_left_2_right_1_right_2,3,right_1,332,1782300882.157737,21.286594,0,Right,0.961186,164.59,321.15,-0.000000,0.128589,0.401442,171.81,343.68,-0.064660,0.134223,0.429599,142.29,373.45,-0.090659,0.111165,0.466815,112.87,413.18,-0.100776,0.088176,0.516469,91.56,449.69,-0.106554,0.071534,0.562109,28.54,347.94,-0.082192,0.022295,0.434923,49.32,431.39,-0.111747,0.038535,0.539241,85.57,453.00,-0.124833,0.066850,0.566254,108.68,451.71,-0.129427,0.084909,0.564638,10.54,365.43,-0.053871,0.008235,0.456788,40.98,447.06,-0.080826,0.032012,0.558819,87.00,463.85,-0.085077,0.067965,0.579815,115.58,458.09,-0.083802,0.090298,0.572618,10.25,383.82,-0.029485,0.008009,0.479772,42.76,458.25,-0.054624,0.033409,0.572810,86.27,468.39,-0.053628,0.067400,0.585484,112.61,460.32,-0.048472,0.087977,0.575405,20.64,399.54,-0.009763,0.016129,0.499428,48.04,454.44,-0.032384,0.037528,0.568051,81.99,461.59,-0.035581,0.064058,0.576994,104.24,455.76,-0.031952,0.081439,0.569697
event_group_000_left_1_left_2_right_1_right_2,3,right_1,333,1782300882.189736,21.319357,0,Right,0.981715,160.95,312.23,-0.000000,0.125741,0.390288,179.81,347.68,-0.062814,0.140475,0.434601,160.13,375.90,-0.087510,0.125098,0.469872,129.61,399.05,-0.096616,0.101257,0.498809,98.45,418.20,-0.100535,0.076916,0.522744,48.84,348.44,-0.082347,0.038153,0.435544,59.68,434.06,-0.108377,0.046627,0.542571,93.71,457.00,-0.117015,0.073208,0.571247,116.99,454.37,-0.118783,0.091398,0.567960,24.27,356.03,-0.054956,0.018958,0.445031,47.29,442.41,-0.078441,0.036946,0.553016,91.70,462.64,-0.080128,0.071637,0.578296,119.70,459.00,-0.077757,0.093513,0.573748,15.83,366.90,-0.031342,0.012369,0.458626,42.62,445.35,-0.053573,0.033295,0.556693,84.49,460.20,-0.053007,0.066005,0.575244,108.26,454.85,-0.049034,0.084575,0.568568,17.97,376.09,-0.012267,0.014043,0.470107,40.80,435.57,-0.033435,0.031871,0.544468,72.19,448.13,-0.037942,0.056401,0.560167,93.50,446.09,-0.036085,0.073050,0.557612
event_group_000_left_1_left_2_right_1_right_2,3,right_1,492,1782300887.489705,26.618649,0,Left,0.785815,185.35,215.24,-0.000000,0.144806,0.269047,162.13,280.93,-0.020625,0.126663,0.351159,115.60,332.73,-0.035266,0.090310,0.415907,74.64,362.77,-0.048990,0.058310,0.453468,38.31,379.21,-0.062357,0.029930,0.474009,39.22,305.83,-0.019442,0.030644,0.382294,-21.78,331.43,-0.038909,-0.017014,0.414294,-56.08,351.18,-0.054992,-0.043815,0.438970,-79.86,363.86,-0.066065,-0.062389,0.454824,30.73,269.07,-0.021358,0.024004,0.336340,-30.78,297.44,-0.039793,-0.024047,0.371804,-67.95,320.46,-0.054949,-0.053083,0.400577,-94.48,338.70,-0.065274,-0.073816,0.423379,32.98,234.92,-0.026406,0.025763,0.293650,-24.65,258.91,-0.043895,-0.019258,0.323641,-59.84,280.94,-0.053307,-0.046753,0.351181,-86.62,299.14,-0.058355,-0.067669,0.373930,44.91,201.57,-0.033413,0.035088,0.251968,-4.06,218.08,-0.049431,-0.003173,0.272602,-37.48,234.28,-0.055322,-0.029279,0.292846,-62.98,249.86,-0.057735,-0.049201,0.312320
event_group_000_left_1_left_2_right_1_right_2,3,right_1,493,1782300887.521704,26.651492,0,Right,0.697414,175.80,235.62,0.000000,0.137340,0.294519,156.35,300.34,-0.010488,0.122149,0.375426,116.75,362.46,-0.019473,0.091214,0.453080,88.86,402.91,-0.028170,0.069422,0.503639,63.04,426.62,-0.036075,0.049250,0.533274,54.34,333.99,-0.015087,0.042455,0.417490,1.05,363.69,-0.030168,0.000817,0.454608,-25.30,378.54,-0.041092,-0.019769,0.473171,-43.52,387.82,-0.047592,-0.034000,0.484771,37.39,295.02,-0.018783,0.029214,0.368778,-19.56,322.12,-0.031992,-0.015282,0.402648,-50.03,337.52,-0.040345,-0.039088,0.421900,-74.80,347.05,-0.045325,-0.058438,0.433813,29.07,254.88,-0.023784,0.022714,0.318599,-28.11,276.33,-0.036560,-0.021964,0.345415,-60.02,291.37,-0.037857,-0.046894,0.364212,-88.03,302.81,-0.036961,-0.068771,0.378507,31.05,215.31,-0.029529,0.024261,0.269134,-23.62,224.89,-0.037910,-0.018450,0.281117,-53.99,235.86,-0.034839,-0.042176,0.294822,-79.51,245.21,-0.030618,-0.062115,0.306516
event_group_000_left_1_left_2_right_1_right_2,3,right_1,494,1782300887.556708,26.685753,0,Right,0.604756,170.80,234.60,0.000000,0.133436,0.293245,154.61,298.04,-0.009517,0.120790,0.372546,115.55,356.13,-0.017232,0.090274,0.445168,80.03,393.07,-0.024048,0.062520,0.491336,47.98,416.18,-0.029981,0.037481,0.520221,58.38,329.46,-0.013149,0.045611,0.411824,2.88,352.05,-0.024655,0.002251,0.440065,-30.25,364.34,-0.033154,-0.023636,0.455425,-54.47,372.73,-0.038571,-0.042559,0.465913,41.73,293.90,-0.014961,0.032604,0.367373,-13.53,317.11,-0.024876,-0.010568,0.396391,-44.59,330.25,-0.031255,-0.034838,0.412812,-69.96,338.14,-0.035149,-0.054658,0.422669,33.47,256.20,-0.017716,0.026147,0.320251,-23.01,276.37,-0.027395,-0.017980,0.345461,-56.72,290.87,-0.027129,-0.044310,0.363593,-85.27,300.56,-0.025601,-0.066615,0.375694,33.42,216.75,-0.020986,0.026112,0.270933,-20.22,227.02,-0.028009,-0.015799,0.283778,-51.22,237.01,-0.024945,-0.040016,0.296256,-75.99,244.44,-0.020744,-0.059370,0.305545
event_group_000_left_1_left_2_right_1_right_2,3,right_1,495,1782300887.590368,26.719602,0,Right,0.642314,152.49,244.23,0.000000,0.119131,0.305290,146.79,301.91,-0.014632,0.114679,0.377386,119.72,358.44,-0.024742,0.093534,0.448047,97.11,398.75,-0.033071,0.075869,0.498436,79.48,424.16,-0.040040,0.062095,0.530201,40.76,338.15,-0.012710,0.031848,0.422683,-8.67,358.44,-0.022195,-0.006774,0.448047,-34.11,368.89,-0.030227,-0.026646,0.461114,-50.43,375.19,-0.035316,-0.039400,0.468990,24.46,301.77,-0.011988,0.019108,0.377215,-24.28,321.76,-0.018358,-0.018972,0.402199,-50.37,331.92,-0.023831,-0.039355,0.414905,-69.96,335.80,-0.027575,-0.054660,0.419747,17.68,264.37,-0.012915,0.013814,0.330461,-32.20,280.18,-0.019756,-0.025152,0.350226,-60.73,290.80,-0.019744,-0.047448,0.363506,-82.80,296.26,-0.018853,-0.064684,0.370324,20.26,225.82,-0.015026,0.015829,0.282280,-27.50,234.32,-0.019531,-0.021484,0.292899,-51.68,242.53,-0.015854,-0.040373,0.303163,-68.65,247.22,-0.011570,-0.053631,0.309022
event_group_000_left_1_left_2_right_1_right_2,3,right_1,496,1782300887.621373,26.751247,0,Right,0.765104,157.07,242.99,0.000000,0.122712,0.303736,152.25,304.44,-0.007355,0.118942,0.380554,126.92,362.84,-0.013869,0.099156,0.453552,104.08,403.42,-0.019959,0.081311,0.504277,85.79,429.38,-0.024783,0.067020,0.536727,52.77,347.05,-0.005765,0.041230,0.433808,7.69,373.53,-0.012477,0.006006,0.466915,-10.38,389.31,-0.017874,-0.008110,0.486642,-18.59,399.06,-0.021128,-0.014527,0.498828,32.27,314.11,-0.007259,0.025210,0.392641,-10.93,339.86,-0.011035,-0.008537,0.424820,-29.01,353.11,-0.014706,-0.022662,0.441393,-40.40,358.35,-0.017535,-0.031566,0.447940,22.20,277.38,-0.009755,0.017343,0.346727,-23.50,299.60,-0.014185,-0.018363,0.374494,-42.42,313.03,-0.012360,-0.033145,0.391290,-55.18,319.30,-0.010588,-0.043110,0.399126,21.58,238.87,-0.012775,0.016857,0.298592,-25.56,250.93,-0.015174,-0.019968,0.313657,-43.05,260.59,-0.009951,-0.033631,0.325735,-52.84,264.69,-0.004668,-0.041283,0.330856
event_group_000_left_1_left_2_right_1_right_2,3,right_1,497,1782300887.655373,26.785215,0,Right,0.810786,155.43,254.34,0.000000,0.121428,0.317924,149.24,313.50,-0.010672,0.116596,0.391876,122.11,366.97,-0.019883,0.095400,0.458707,97.43,404.47,-0.027861,0.076113,0.505582,74.17,427.40,-0.034661,0.057948,0.534248,56.94,349.33,-0.015262,0.044483,0.436658,8.77,372.56,-0.025734,0.006850,0.465701,-17.80,384.74,-0.032661,-0.013910,0.480926,-34.85,392.72,-0.036696,-0.027227,0.490900,37.72,315.93,-0.016205,0.029467,0.394907,-11.21,341.85,-0.024987,-0.008758,0.427309,-36.80,357.35,-0.029711,-0.028748,0.446693,-56.14,367.72,-0.032321,-0.043856,0.459647,26.32,280.40,-0.017961,0.020560,0.350505,-23.85,302.88,-0.026631,-0.018637,0.378596,-51.72,320.10,-0.025166,-0.040406,0.400131,-73.90,332.60,-0.022756,-0.057733,0.415749,23.49,242.53,-0.020346,0.018351,0.303159,-25.34,255.92,-0.025904,-0.019794,0.319906,-50.28,268.71,-0.021540,-0.039280,0.335884,-68.98,278.53,-0.016419,-0.053891,0.348158
event_group_000_left_1_left_2_right_1_right_2,3,right_1,498,1782300887.689373,26.818293,0,Right,0.750002,154.26,254.58,0.000000,0.120518,0.318230,148.62,315.43,-0.007124,0.116113,0.394281,119.14,368.68,-0.013744,0.093080,0.460852,88.29,400.65,-0.019828,0.068977,0.500811,61.38,413.14,-0.024660,0.047956,0.516423,60.24,351.03,-0.009585,0.047059,0.438791,18.27,372.55,-0.018085,0.014272,0.465688,3.39,381.45,-0.023729,0.002652,0.476816,-2.36,385.72,-0.027007,-0.001841,0.482154,40.26,318.54,-0.011309,0.031453,0.398180,-0.96,341.56,-0.017208,-0.000747,0.426949,-18.74,352.57,-0.020840,-0.014639,0.440712,-30.46,356.73,-0.023363,-0.023798,0.445913,28.97,283.01,-0.013788,0.022637,0.353763,-15.15,304.04,-0.020353,-0.011835,0.380055,-36.71,317.86,-0.018274,-0.028677,0.397327,-53.14,326.28,-0.016014,-0.041514,0.407854,26.36,244.72,-0.016616,0.020591,0.305894,-19.47,257.64,-0.020849,-0.015209,0.322055,-40.01,268.91,-0.015942,-0.031258,0.336137,-54.30,276.72,-0.010719,-0.042423,0.345906
event_group_000_left_1_left_2_right_1_right_2,3,right_1,504,1782300887.888376,27.018236,0,Left,0.658809,142.93,226.86,-0.000001,0.111667,0.283571,118.88,304.79,-0.011420,0.092875,0.380984,79.92,362.14,-0.023288,0.062438,0.452679,48.55,398.65,-0.033301,0.037929,0.498309,26.95,418.77,-0.044448,0.021054,0.523468,-6.39,319.21,-0.030960,-0.004994,0.399018,-27.37,390.50,-0.046357,-0.021380,0.488123,-3.16,427.20,-0.054557,-0.002469,0.534005,20.47,440.89,-0.057954,0.015989,0.551112,-13.14,290.02,-0.031934,-0.010266,0.362529,-11.10,378.39,-0.042595,-0.008675,0.472986,28.81,412.61,-0.045290,0.022505,0.515769,61.78,419.10,-0.046480,0.048266,0.523874,-7.47,268.12,-0.032490,-0.005835,0.335146,-0.82,357.07,-0.039700,-0.000637,0.446341,39.34,383.22,-0.033832,0.030732,0.479026,68.42,383.12,-0.029837,0.053452,0.478896,8.09,250.66,-0.033929,0.006322,0.313327,15.41,326.41,-0.038080,0.012041,0.408014,47.80,348.67,-0.028699,0.037343,0.435834,73.09,348.78,-0.019975,0.057100,0.435976
